age,income,employment_years,loan_amount,loan_term,credit_score,existing_loans,dependents,gender,education,home_ownership,loan_purpose,marital_status,interest_rate,loan_approved
44.2,106337.2,7.5,23851.9,164.3,596.9,5.7,1.9,Male,PhD,Mortgage,Personal,Divorced,5.171,0
57.0,88683.6,15.5,16432.8,103.7,598.7,4.1,2.2,Female,High School,Own,Business,Divorced,4.335,1
29.1,145470.0,35.6,19580.0,164.8,654.6,6.7,1.8,Female,Master,Own,Education,Single,3.18,1
41.3,79011.9,35.2,27775.3,231.0,635.2,6.0,1.9,Male,High School,Mortgage,Home,Divorced,4.788,1
55.7,137916.4,16.4,8931.8,229.0,601.4,4.7,3.7,Male,High School,Mortgage,Business,Single,4.534,1
40.1,192605.8,14.6,24778.0,130.1,558.0,3.8,5.0,Female,Bachelor,Own,Car,Married,4.862,1
28.2,171993.3,6.9,34678.7,78.7,753.5,3.5,2.9,Female,Master,Rent,Education,Married,2.585,1
55.5,67320.5,20.6,18754.1,137.0,509.0,4.8,1.5,Female,High School,Own,Business,Single,5.845,0
61.0,101214.2,21.3,14377.7,235.5,642.1,3.8,2.6,Female,Master,Rent,Business,Married,3.778,1
47.0,715407.1001583254,26.3,97949.72733563274,254.1,408.36782882391356,4.8,2.1,Female,PhD,Rent,Business,Married,5.272,1
25.0,117540.1,27.3,22793.3,211.2,615.9,4.9,3.6,Male,High School,Own,Car,Divorced,4.441,0
56.0,71020.8,18.4,20738.2,279.1,686.0,3.7,2.8,Female,High School,Own,Personal,Divorced,3.694,1
27.6,133486.1,24.4,15993.2,321.3,547.0,5.6,0.6,Female,Master,Mortgage,Car,Divorced,4.912,0
51.2,119649.4,14.4,29653.5,144.3,629.2,3.7,3.8,Female,Bachelor,Rent,Education,Divorced,4.973,0
36.9,187001.4,24.3,30262.1,301.9,598.9,4.0,3.7,Female,High School,Rent,Car,Married,4.599,1
33.6,111137.0,15.9,,162.2,517.3,2.5,4.3,Male,PhD,Rent,Business,Divorced,6.066,0
42.2,160880.1,23.7,18082.0,264.6,688.2,3.6,1.9,Female,Bachelor,Mortgage,Personal,Married,3.703,1
45.3,75651.9,23.0,26591.9,239.7,639.0,7.2,2.9,Female,High School,Mortgage,Business,Divorced,4.291,0
39.8,84019.7,20.6,17780.2,24.8,535.9,2.6,1.1,Female,Bachelor,Own,Car,Married,5.101,0
54.6,145258.2,26.4,26929.3,105.7,674.3,4.7,2.4,Female,Master,Own,Business,Married,2.748,1
42.1,157930.6,7.4,37244.4,85.3,500.2,3.3,3.0,Male,Bachelor,Rent,Car,Divorced,6.337,1
59.3,86491.3,11.5,25021.4,40.4,572.4,0.7,1.7,Female,PhD,Rent,Personal,Single,5.215,1
50.9,120842.7,17.8,15791.1,253.3,536.4,4.8,2.9,Male,Master,Own,Home,Divorced,4.981,1
39.1,71644.7,8.5,28636.8,348.5,642.6,3.2,2.7,Female,High School,Rent,Personal,Divorced,5.167,0
37.1,113657.3,16.7,24078.8,162.4,531.8,4.5,2.0,Female,Bachelor,Mortgage,Personal,Married,5.33,0
27.7,149292.3,17.0,24298.7,251.3,643.3,5.5,4.2,Male,Bachelor,Rent,Personal,Married,4.328,1
51.0,545762.2942058009,30.5,148928.11057615187,301.8,555.6240588165338,4.4,2.2,Male,High School,Own,Car,Single,3.807,1
43.2,111283.8,21.1,,199.7,541.2,4.5,2.7,Male,High School,Rent,Business,Divorced,6.281,0
25.0,80457.2,28.2,25784.0,181.0,739.7,2.7,0.7,Female,High School,Rent,Home,Single,2.325,1
41.1,97307.5,22.4,25014.6,163.3,507.9,5.1,3.1,Female,Master,Rent,Personal,Divorced,6.617,0
36.7,181533.9,15.7,42008.3,226.0,448.2,3.7,1.9,Male,High School,Rent,Education,Divorced,8.119,1
66.4,122552.4,21.1,35104.4,253.0,652.0,1.0,3.6,Male,Bachelor,Rent,Home,Single,3.24,1
27.1,84919.2,25.8,32168.4,219.9,381.6,5.2,0.9,Male,High School,Mortgage,Business,Divorced,8.118,0
30.2,108983.0,29.5,26549.6,217.2,709.3,5.7,3.0,Male,PhD,Own,Personal,Single,3.399,1
60.8,64090.0,18.9,17454.1,178.9,584.2,6.2,0.0,Female,PhD,Rent,Home,Married,5.38,1
63.8,84504.4,6.8,34519.1,55.6,446.6,7.3,3.2,Female,Master,Own,Car,Divorced,7.45,0
38.6,167611.9,6.3,26654.4,254.8,489.6,5.2,2.3,Male,Bachelor,Mortgage,Personal,Single,6.12,0
39.9,115013.1,17.4,20882.6,80.2,427.9,4.8,3.0,Male,Master,Own,Home,Married,7.666,0
54.9,186175.6,1.3,23554.9,232.6,609.5,5.6,1.8,Female,Bachelor,Mortgage,Education,Married,3.683,0
25.0,116662.8,34.4,17770.5,243.5,455.6,2.7,1.4,Female,PhD,Rent,Home,Single,7.544,0
25.2,118740.7,,33958.6,91.8,620.2,1.5,2.0,Male,Master,Mortgage,Home,Married,3.462,1
44.1,142431.3,14.9,30964.3,134.4,547.6,3.3,2.7,Male,High School,Rent,Car,Married,4.951,0
66.1,26459.4,11.1,26953.1,352.7,532.2,5.9,3.2,Male,High School,Rent,Personal,Divorced,9.464,0
42.3,127172.9,28.2,25157.7,176.6,620.8,3.0,2.9,Female,PhD,Mortgage,Education,Single,4.058,1
48.7,118285.5,11.1,20054.6,85.4,631.1,4.7,1.4,Female,Master,Own,Car,Divorced,3.455,0
61.1,172011.4,11.9,8459.4,247.1,678.1,4.9,4.7,Male,Master,Mortgage,Car,Married,2.912,1
70.0,,13.9,14196.6,121.2,518.0,4.4,2.9,Female,Bachelor,Mortgage,Business,Married,5.413,1
40.6,80320.8,20.9,19558.8,29.4,572.3,2.1,1.8,Female,Master,Mortgage,Personal,Married,4.536,1
47.3,163474.9,,18356.3,224.6,517.8,4.5,3.0,Female,Bachelor,Rent,Business,Divorced,5.707,0
69.4,110819.0,29.5,27814.9,109.7,589.7,3.4,2.8,Female,Master,Rent,Business,Married,5.043,1
29.2,88344.1,28.4,31991.9,208.7,505.0,6.6,2.3,Female,Bachelor,Own,Personal,Married,5.962,0
59.8,126898.6,20.0,24472.5,118.0,536.8,5.7,2.1,Male,High School,Own,Home,Divorced,4.215,0
35.3,112903.1,28.2,36771.3,239.6,537.3,3.4,3.7,Male,,Mortgage,Business,Divorced,5.573,0
48.7,173846.3,14.6,19236.8,197.7,601.4,6.6,4.6,Female,PhD,Mortgage,Home,Single,4.805,1
44.6,131921.8,5.4,24415.7,6.0,575.3,4.5,0.1,Female,PhD,Mortgage,Personal,Married,4.788,0
36.0,127198.1,14.6,,213.6,620.6,1.5,4.0,Male,Master,Mortgage,Car,Divorced,3.537,1
35.7,151522.6,13.5,34237.5,159.8,565.4,3.9,2.5,Female,Master,Own,Personal,Divorced,5.006,1
50.8,158250.5,14.9,26347.1,296.3,522.8,6.5,2.8,Male,PhD,Mortgage,Business,Divorced,5.233,0
59.4,147426.2,12.3,,214.6,,2.8,4.1,Female,Master,Own,Personal,Married,4.11,1
45.9,169681.2,16.3,12261.3,243.5,492.5,3.9,0.0,Female,PhD,Rent,Car,Divorced,6.449,1
48.3,141303.9,25.0,18300.7,126.2,626.2,2.0,3.5,Male,,Mortgage,Personal,Single,4.397,1
54.4,125867.8,33.7,34267.6,119.8,549.3,2.2,4.0,Female,Master,Rent,Home,Divorced,5.747,1
35.8,163371.0,6.2,8897.3,180.9,593.4,2.7,1.7,Female,Master,Rent,Business,Divorced,4.9,1
56.4,116818.6,9.7,36243.9,154.2,594.8,2.2,0.8,Female,PhD,Own,Home,Single,4.608,1
57.3,121163.6,13.7,29497.3,290.0,719.1,3.1,4.5,Female,Master,Rent,Business,Divorced,2.385,1
70.0,180255.2,26.1,19519.8,170.7,609.3,6.6,0.4,Female,High School,Mortgage,Home,Married,5.003,1
43.0,176767.3,18.4,18843.6,85.0,581.6,3.9,3.0,Male,PhD,Rent,Car,Married,3.801,0
42.0,119713.8,14.2,40667.6,116.8,512.7,5.2,3.7,Female,High School,Rent,Personal,Single,6.989,0
56.7,104125.7,25.7,36791.2,260.2,647.2,5.6,3.0,Male,High School,Own,Business,Single,3.443,1
57.3,171211.1,,24544.5,169.6,550.7,2.3,3.2,Male,Bachelor,Rent,Personal,Divorced,5.621,1
41.1,148014.6,19.8,26576.7,165.3,437.7,2.8,2.2,Female,High School,Mortgage,Car,Married,7.59,0
42.7,131045.3,13.5,20330.5,267.8,557.4,5.1,3.1,Male,High School,Rent,Car,Single,5.74,1
54.0,108734.5,22.2,26578.3,109.8,592.2,3.0,1.6,Female,High School,Own,Personal,Single,4.439,1
37.6,131609.4,18.1,20108.8,6.0,501.3,5.0,1.8,Female,Master,Own,Education,Single,6.154,0
42.6,119240.2,18.1,24871.7,114.8,564.4,6.5,2.5,Female,,Mortgage,Car,Married,4.605,0
48.6,96748.2,15.9,39982.6,202.4,568.6,1.8,0.7,Male,Bachelor,Own,Personal,Divorced,4.534,1
59.5,124516.5,27.4,24735.1,163.0,570.0,3.5,3.2,Male,Bachelor,Mortgage,Education,Divorced,5.057,1
40.2,129289.8,22.0,17115.8,58.2,686.1,3.7,0.0,Female,Master,Mortgage,Business,Divorced,3.015,1
25.4,106861.2,28.3,14569.0,264.3,457.0,3.2,2.9,Male,Master,Own,Home,Single,6.342,0
25.0,151633.9,,26516.9,196.1,758.0,3.1,3.0,Female,PhD,Own,Personal,Married,2.09,1
32.4,165109.1,23.7,19412.8,214.1,572.0,3.3,1.5,Female,Master,Mortgage,Personal,Single,5.329,1
31.7,153946.4,15.9,27472.8,216.6,627.2,4.0,1.0,Female,PhD,Mortgage,Business,Married,3.652,0
45.6,110331.3,28.3,12544.0,79.1,586.5,4.2,2.0,Male,PhD,Mortgage,Personal,Divorced,4.921,1
33.2,146453.8,23.7,31022.0,207.2,419.7,5.4,3.3,Male,Bachelor,Own,Business,Divorced,6.48,0
39.1,122728.6,40.0,17018.7,255.6,479.9,4.0,2.9,Female,PhD,Mortgage,Car,Divorced,5.782,1
38.2,76748.9,22.5,25870.4,274.2,527.8,5.7,1.2,Female,PhD,Mortgage,Car,Divorced,5.692,0
42.2,143545.5,25.6,,240.7,664.4,3.1,2.6,Female,High School,Own,Business,Married,3.078,1
63.4,125114.6,22.3,39247.1,224.1,450.4,2.2,2.8,Male,PhD,Own,Home,Single,6.294,0
55.4,210774.2,19.2,26871.9,44.0,498.0,3.5,2.8,Male,Master,Mortgage,Business,Divorced,6.212,1
47.7,171004.5,17.9,41063.8,181.8,589.8,4.7,1.3,Female,PhD,Own,Personal,Single,4.322,1
42.0,,22.4,29985.9,106.5,617.6,5.3,2.7,Male,Master,Own,Education,Single,4.383,1
42.3,128721.0,24.2,36903.2,285.6,614.8,6.2,3.6,Female,High School,Mortgage,Home,Divorced,4.57,1
51.4,125730.3,29.2,23829.6,273.4,486.4,4.4,3.1,Male,Bachelor,Rent,Personal,Divorced,6.212,0
54.5,84870.9,,28264.0,107.0,431.2,5.1,3.0,Female,Master,Rent,Education,Single,8.154,0
36.6,59135.4,16.3,35249.1,179.3,623.5,6.1,4.5,Male,PhD,Rent,Home,Divorced,5.682,0
47.9,89460.4,17.4,32739.7,202.9,704.0,2.8,2.7,Male,High School,Rent,Personal,Divorced,3.552,1
25.0,118329.9,9.4,29747.9,255.1,543.9,3.7,1.5,Female,High School,Rent,Business,Single,5.488,0
50.0,46306.1,33.3,22876.5,49.0,472.0,8.0,1.5,Male,High School,Rent,Education,Married,8.99,0
56.6,100948.7,15.7,24229.8,6.2,536.3,5.3,2.7,Male,Master,Own,Home,Single,5.627,1
44.1,111333.5,27.7,34601.3,186.1,610.5,4.8,0.8,Male,High School,Rent,Car,Married,4.458,0
69.3,,22.2,36267.3,6.0,554.0,5.3,2.1,Male,PhD,Mortgage,Education,Single,5.252,1
36.9,,22.4,20757.1,195.7,701.6,2.0,3.1,Female,Master,Mortgage,Education,Single,4.106,1
50.1,108047.0,19.1,19549.9,230.4,658.2,3.0,3.9,Male,PhD,Mortgage,Education,Married,3.031,0
47.1,180336.3,13.7,18266.9,281.9,591.6,2.5,0.6,Female,High School,Mortgage,Car,Divorced,4.23,0
46.3,143175.1,12.3,32137.6,133.2,399.1,4.6,2.6,Male,Bachelor,Mortgage,Personal,Single,7.439,1
46.1,100389.5,33.8,18064.2,195.9,512.7,3.4,2.4,Female,Bachelor,Rent,Home,Married,5.736,1
48.8,,20.9,32040.8,235.1,,4.1,2.5,Male,PhD,Rent,Business,Married,5.576,0
57.7,119009.0,29.0,29865.5,88.9,507.8,3.5,2.7,Male,Master,Own,Education,Divorced,5.608,0
64.0,93121.6,31.1,,256.2,592.2,1.6,2.5,Female,Bachelor,Own,Business,Married,4.418,1
47.5,93080.4,16.7,38010.9,204.9,594.0,5.3,4.2,Male,Bachelor,Rent,Home,Married,4.832,1
57.3,155368.3,23.4,13801.9,134.6,424.3,1.4,4.0,Female,Bachelor,Mortgage,Personal,Single,6.965,1
39.1,105307.5,20.4,38776.3,194.3,647.4,2.9,5.0,Female,Bachelor,Rent,Business,Divorced,3.957,0
56.7,81685.6,10.7,28051.1,171.9,576.5,2.0,2.5,Female,Master,Mortgage,Business,Married,4.527,1
38.4,118490.1,18.5,8912.3,245.4,607.2,2.7,2.0,Female,PhD,Rent,Education,Single,5.02,0
60.6,124130.3,24.7,38235.0,154.2,642.0,4.3,1.3,Male,Bachelor,Own,Car,Single,3.262,1
70.0,50955.4,16.0,33277.7,201.2,506.0,5.9,1.9,Female,PhD,Own,Business,Single,7.063,0
46.0,118573.9,17.4,22074.3,133.3,688.3,1.7,3.4,Male,Bachelor,Rent,Personal,Married,3.625,1
25.0,150379.3,18.6,17782.2,108.0,562.2,3.2,3.5,Male,PhD,Mortgage,Business,Divorced,5.533,1
40.9,135793.0,36.9,12947.5,196.7,711.1,1.4,3.3,Female,High School,Rent,Car,Married,2.979,1
62.3,198042.8,5.3,44823.6,111.3,494.5,3.1,1.7,Male,Master,Rent,Education,Single,6.006,0
54.1,163788.8,24.0,18112.9,247.0,704.4,4.1,1.7,Male,PhD,Own,Car,Single,2.369,1
50.5,1019391.3462175506,18.0,83945.73649500296,230.4,760.1804935671066,5.2,4.8,Female,Bachelor,Rent,Education,Single,6.223,0
59.6,218003.0,14.9,27643.4,121.8,804.4,0.8,1.5,Male,Master,Rent,Business,Single,2.0,0
53.3,146535.5,17.8,12396.9,200.1,489.3,4.8,4.2,Female,High School,Mortgage,Business,Single,6.554,1
62.1,125707.5,,17647.6,121.4,670.1,2.5,3.0,Female,PhD,Rent,Education,Single,3.588,1
58.5,,25.8,33459.8,54.7,542.4,2.2,1.6,Female,Bachelor,Own,Home,Divorced,5.006,1
65.8,100426.7,21.5,29213.7,135.2,639.4,4.1,1.1,Male,Bachelor,Mortgage,Education,Divorced,3.709,1
51.8,123769.0,28.7,22409.0,179.0,571.4,4.9,1.7,Female,PhD,Mortgage,Education,Divorced,5.261,1
58.4,97329.5,30.2,25646.5,224.7,,3.8,3.0,Male,PhD,Rent,Personal,Single,6.953,0
43.8,133929.5,26.5,21960.2,195.0,323.3,2.4,1.4,Female,High School,Mortgage,Car,Divorced,8.1,0
40.3,97183.2,15.6,25004.0,255.6,800.7,3.8,4.4,Male,PhD,Rent,Education,Married,2.0,1
68.0,95957.5,24.0,19405.5,104.5,581.6,2.9,2.3,Female,High School,Mortgage,Personal,Single,4.643,0
50.1,134471.6,24.0,20858.1,152.9,310.1,4.9,3.3,Male,,Rent,Education,Single,9.845,0
57.2,603857.2335244907,13.5,67649.02853929496,314.5,338.9957094746335,5.6,3.2,Female,PhD,Rent,Business,Single,5.323,0
49.0,52536.8,,,28.5,637.1,5.5,4.4,Female,Master,Mortgage,Car,Single,4.94,0
40.5,69055.5,3.8,,146.8,510.6,4.0,2.0,Male,Master,Mortgage,Personal,Single,6.778,0
47.6,79845.7,20.6,31660.9,97.3,511.2,5.7,2.6,Male,Bachelor,Mortgage,Education,Married,7.123,1
64.7,89096.0,22.4,18041.1,167.4,573.2,2.5,0.8,Male,Bachelor,Mortgage,Education,Divorced,4.608,1
54.2,134504.8,10.5,15944.8,148.2,683.2,6.7,2.6,Female,Master,Mortgage,Education,Single,3.131,1
27.0,127662.9,,24241.8,231.2,584.0,2.5,3.9,Female,PhD,Own,Education,Married,3.805,1
44.9,157284.8,21.2,42742.3,203.4,706.7,1.0,2.8,Male,Bachelor,Rent,Education,Single,2.793,1
68.9,146348.1,30.8,17278.4,78.6,676.8,6.0,5.0,Female,Master,Rent,Education,Married,3.273,1
44.9,157516.6,23.0,24210.2,135.9,554.4,2.9,3.1,Female,,Own,Business,Married,5.455,0
25.9,141293.9,11.5,26209.8,183.0,433.7,4.2,1.9,Female,PhD,Rent,Personal,Single,7.976,0
70.0,127338.8,23.7,24630.9,242.2,554.6,2.5,3.0,Female,PhD,Mortgage,Education,Married,5.17,1
55.7,158477.3,25.4,21834.3,360.0,622.4,7.5,0.7,Male,Bachelor,Mortgage,Business,Single,4.412,1
46.7,152179.4,15.6,34740.6,239.2,580.4,6.7,1.5,Female,PhD,Mortgage,Car,Married,4.636,1
43.0,133163.3,8.5,29135.7,102.0,632.1,6.3,1.0,Female,Bachelor,Own,Car,Divorced,2.756,1
60.5,164487.5,20.8,32266.4,175.5,652.7,4.1,2.5,Female,High School,Mortgage,Home,Single,3.301,1
41.0,37897.4,12.0,30215.0,197.5,622.8,5.5,2.4,Male,High School,Mortgage,Car,Married,7.093,0
61.3,109833.8,29.0,32651.6,141.4,550.2,3.9,3.9,Female,High School,Rent,Home,Divorced,5.785,1
54.0,109297.3,16.7,38175.2,220.6,621.8,5.7,2.4,Male,Bachelor,Own,Home,Married,4.003,0
50.4,160343.9,33.8,36148.4,6.0,776.2,3.4,1.3,Female,Bachelor,Rent,Personal,Divorced,2.204,1
49.2,174998.8,3.0,44098.4,227.3,440.9,6.4,4.4,Female,High School,Own,Personal,Married,6.577,0
45.4,,21.1,35238.7,144.9,618.9,3.3,0.0,Female,High School,Mortgage,Personal,Married,4.663,0
60.0,169390.9,31.4,,174.2,739.9,3.5,2.5,Female,High School,Own,Business,Single,2.181,1
37.1,78999.4,12.9,32278.5,300.3,469.3,3.3,2.8,Male,PhD,Own,Business,Divorced,6.533,0
28.0,80057.5,18.7,31183.5,82.1,665.1,4.3,2.5,Male,Bachelor,Mortgage,Car,Divorced,4.351,0
54.9,111800.0,16.8,40862.4,204.8,677.1,3.4,3.1,Female,Master,Mortgage,Home,Married,2.71,1
55.1,108862.8,,17762.7,246.5,442.1,4.7,2.6,Female,Bachelor,Own,Education,Divorced,6.558,0
53.3,65455.4,22.0,29963.6,196.6,639.1,3.3,3.1,Female,Bachelor,Own,Business,Married,4.548,1
52.4,142745.7,9.6,20051.4,53.9,550.6,5.2,1.8,Female,High School,Own,Business,Single,5.207,0
43.7,143779.1,19.1,29600.4,291.0,569.6,6.3,0.7,Female,High School,Own,Car,Single,4.661,0
56.9,156891.5,24.1,23782.0,166.1,545.8,4.1,2.4,Male,High School,Mortgage,Home,Married,5.439,0
47.0,104829.1,,29335.8,140.8,693.1,7.3,1.3,Male,Master,Rent,Personal,Single,3.584,1
41.7,118614.6,,14217.3,158.2,564.9,5.7,1.6,Male,Bachelor,Mortgage,Business,Divorced,4.554,0
43.8,118935.0,28.2,31845.8,152.4,533.3,7.2,3.9,Male,,Mortgage,Business,Married,5.585,0
70.0,179079.8,25.8,27148.5,87.8,534.8,3.9,4.4,Female,High School,Rent,Business,Married,5.865,1
26.7,20801.4,11.7,26717.5,196.2,544.3,1.5,3.9,Female,PhD,Mortgage,Car,Married,9.762,0
53.5,86506.9,9.6,41101.8,135.2,477.8,2.9,3.6,Female,High School,Mortgage,Personal,Divorced,7.13,0
27.4,120193.9,12.4,,236.7,532.5,3.1,2.6,Female,Master,Own,Personal,Married,5.014,1
46.2,82005.0,24.4,28238.1,224.4,585.6,2.6,3.7,Female,PhD,Own,Car,Divorced,4.063,1
42.3,343885.58840142644,22.2,192727.22763630527,313.1,382.510898804621,0.7,2.9,Female,High School,Rent,Home,Single,4.757,1
25.0,115587.4,26.3,27084.3,166.1,683.4,5.5,4.8,Male,Bachelor,Own,Personal,Single,3.208,1
52.2,96981.0,17.4,43274.4,118.7,596.7,1.2,1.4,Female,PhD,Mortgage,Car,Single,5.406,1
42.9,122256.4,12.6,26010.5,65.4,532.3,5.4,3.3,Female,PhD,Mortgage,Car,Single,5.217,0
25.0,141985.2,,20961.8,358.5,484.0,7.3,1.0,Female,High School,Rent,Home,Single,6.813,0
57.6,111730.7,15.6,40467.2,236.0,601.5,2.8,3.3,Female,,Own,Home,Married,4.097,1
64.7,104138.2,21.5,,127.6,564.4,4.6,0.4,Female,Bachelor,Mortgage,Home,Single,5.153,1
65.4,114198.2,7.6,12658.6,318.5,567.4,3.4,1.0,Male,Bachelor,Rent,Home,Single,6.463,1
51.8,119739.7,15.4,19573.3,291.5,598.6,5.2,1.0,Male,Bachelor,Own,Business,Married,4.644,1
48.1,59088.8,28.1,15527.3,74.9,621.7,2.2,2.8,Female,High School,Own,Home,Divorced,3.574,0
63.4,136154.4,14.3,11100.3,122.7,599.3,3.8,2.9,Male,Bachelor,Rent,Car,Single,4.678,1
67.7,104215.0,26.5,22595.9,172.4,559.7,5.7,5.0,Male,Bachelor,Mortgage,Business,Divorced,5.128,0
61.1,164153.7,1.4,24938.3,97.4,502.9,3.9,2.4,Female,Bachelor,Own,Home,Married,5.746,1
36.2,140686.9,15.5,34944.2,175.3,519.8,1.6,3.4,Female,PhD,Mortgage,Personal,Single,5.042,0
49.9,160952.3,18.6,30535.2,240.0,651.3,5.9,2.7,Female,Bachelor,Mortgage,Car,Single,3.829,1
52.8,84614.9,33.9,30170.7,73.1,536.9,2.1,3.3,Male,PhD,Mortgage,Car,Divorced,4.84,1
25.8,107001.5,10.6,18354.3,206.4,453.9,4.1,2.7,Female,High School,Rent,Education,Married,6.499,0
53.1,336584.23298746976,25.4,170808.61172644902,276.5,602.7476469925482,4.9,3.8,Male,Master,Own,Education,Divorced,4.418,0
70.0,95318.3,28.5,36629.9,215.0,490.2,4.2,1.2,Male,PhD,Mortgage,Personal,Married,6.513,1
55.2,163823.7,14.2,28656.6,177.0,578.2,7.8,0.0,Male,Bachelor,Rent,Personal,Single,5.805,1
65.2,172062.2,17.0,28880.1,129.6,619.2,5.1,3.0,Female,,Mortgage,Home,Divorced,3.847,1
49.7,79815.3,21.1,15382.5,249.5,575.3,3.7,0.3,Male,Master,Mortgage,Home,Married,4.133,0
46.6,103960.3,8.1,33935.5,88.8,352.0,4.9,4.1,Female,Bachelor,Own,Personal,Married,7.935,0
52.1,117333.2,16.4,39746.6,202.4,610.1,4.3,1.8,Male,Master,Own,Car,Single,5.289,1
37.7,140496.2,30.2,28083.6,185.0,694.4,4.1,1.3,Female,Master,Rent,Home,Married,2.7,1
35.9,58406.6,24.2,20745.1,273.0,645.8,4.4,5.0,Male,Bachelor,Rent,Education,Divorced,5.25,1
62.7,63895.0,18.7,24204.0,136.4,383.8,3.3,2.5,Male,Bachelor,Rent,Car,Single,8.823,0
64.0,137136.9,20.9,,143.2,766.5,4.3,2.2,Female,Bachelor,Mortgage,Business,Married,2.0,1
35.6,51783.7,24.6,22616.4,83.7,455.7,3.2,3.4,Female,High School,Mortgage,Business,Single,7.228,0
59.1,104362.1,26.2,30683.9,218.0,477.9,1.2,3.5,Male,Bachelor,Mortgage,Home,Divorced,5.962,0
46.5,125673.2,15.5,27735.7,149.1,645.4,5.7,3.9,Female,Bachelor,Rent,Personal,Divorced,4.371,0
51.6,134548.3,32.3,33531.5,114.0,615.8,3.2,0.9,Male,Bachelor,Own,Business,Divorced,4.418,1
53.0,115039.9,30.5,28467.2,121.7,582.2,4.2,3.1,Female,High School,Mortgage,Personal,Divorced,4.882,1
59.4,107198.5,25.4,18587.3,226.0,523.8,2.9,2.1,Male,Master,Own,Personal,Divorced,5.677,1
48.5,149560.0,13.3,21494.5,94.8,694.8,2.9,1.4,Male,High School,Rent,Education,Married,3.029,0
64.4,129982.2,11.8,20997.3,101.9,571.5,2.4,2.6,Female,High School,Rent,Education,Divorced,6.036,1
51.2,97354.4,17.4,24008.2,254.7,434.1,5.4,0.3,Male,High School,Mortgage,Home,Single,7.383,0
55.0,121320.3,20.5,39857.7,169.7,685.9,5.8,3.6,Male,Master,Own,Home,Single,3.842,1
37.5,133410.9,5.9,41139.2,259.4,594.7,4.0,2.2,Female,Bachelor,Rent,Personal,Single,4.511,0
70.0,180138.3,24.0,32192.8,154.3,675.4,3.2,1.9,Female,Bachelor,Mortgage,Education,Single,3.182,0
53.1,147521.3,30.3,26450.1,182.9,626.5,1.5,2.3,Female,High School,Mortgage,Home,Single,4.366,1
56.1,162509.5,24.6,14606.8,195.5,790.2,5.2,2.3,Male,Bachelor,Mortgage,Car,Married,2.0,1
28.2,98628.7,14.6,27260.1,294.0,547.1,3.0,3.9,Male,Bachelor,Mortgage,Personal,Divorced,5.536,0
37.6,101653.6,13.6,19179.9,287.5,576.4,2.3,1.2,Male,Bachelor,Rent,Home,Divorced,4.722,1
62.4,111761.7,22.4,38544.2,275.3,639.8,4.0,2.0,Male,High School,Rent,Car,Married,4.196,1
50.9,114975.0,18.8,12651.2,132.7,547.7,3.5,2.2,Female,Master,Rent,Business,Single,5.269,1
25.0,84719.1,23.5,28575.9,104.1,647.2,1.7,1.2,Male,High School,Rent,Education,Single,4.079,1
60.0,164307.7,,18506.1,243.9,309.7,1.9,2.7,Female,Bachelor,Mortgage,Education,Married,8.939,0
41.0,150917.3,28.7,25423.9,293.1,568.4,4.5,1.6,Male,Master,Mortgage,Home,Married,4.773,1
64.4,109301.3,10.9,,276.0,565.7,3.0,0.8,Female,High School,Rent,Home,Divorced,5.566,0
46.4,142459.9,21.8,33675.7,184.0,562.5,4.8,3.1,Male,Master,Own,Personal,Married,4.376,0
50.0,127801.5,17.1,25014.5,241.2,496.1,4.2,4.4,Male,Bachelor,Own,Car,Single,5.0,1
61.6,145194.0,19.2,31589.7,242.6,,5.6,2.6,Male,Master,Mortgage,Car,Single,3.397,1
36.7,72949.3,,20200.2,194.9,,2.8,2.4,Male,High School,Rent,Home,Married,6.818,0
35.6,114901.9,27.8,27464.3,198.4,593.0,4.3,2.4,Male,Bachelor,Rent,Personal,Divorced,5.141,0
45.1,117968.7,31.2,33517.7,190.9,571.7,5.0,1.9,Male,Bachelor,Own,Business,Single,4.369,1
57.4,141827.5,23.4,28156.8,120.0,620.0,3.1,3.9,Female,High School,Rent,Car,Single,4.589,1
31.5,98004.7,19.1,,128.1,703.8,5.7,2.6,Male,Master,Own,Car,Single,2.635,1
27.5,160381.18583069995,18.0,87757.24766547592,126.9,611.4778409834937,1.5,0.0,Male,Master,Mortgage,Personal,Married,6.514,0
57.4,82140.5,6.1,33625.2,55.1,650.7,2.8,3.9,Female,Bachelor,Mortgage,Education,Single,4.482,0
40.3,117863.3,30.7,16765.2,194.4,588.0,1.4,3.6,Female,Master,Own,Personal,Divorced,4.341,1
42.8,122235.9,17.4,17945.5,179.8,529.5,2.9,3.2,Male,Bachelor,Own,Personal,Divorced,5.319,1
25.2,178931.2,24.0,30312.7,244.0,562.3,3.8,0.0,Female,PhD,Rent,Personal,Married,5.925,1
39.4,140396.1,25.4,,283.9,549.5,5.2,2.5,Male,Bachelor,Own,Home,Single,5.246,1
47.4,,10.0,13875.5,288.9,626.1,3.8,3.6,Male,PhD,Rent,Education,Married,4.446,1
58.7,,12.6,36306.5,296.5,584.6,3.1,3.0,Male,Bachelor,Own,Education,Married,4.44,0
38.2,158646.4,32.4,16703.2,122.4,503.5,1.7,2.7,Female,Master,Mortgage,Business,Divorced,5.682,1
67.4,99346.1,22.3,23904.6,68.4,555.0,2.2,3.6,Male,High School,Mortgage,Personal,Divorced,4.655,1
